"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2021","6.925","6.925","6.925","6.925","","-1.35%"
"03/31/2021","7.020","7.020","7.020","7.020","","1.23%"
"03/30/2021","6.935","6.935","6.935","6.935","","1.02%"
"03/29/2021","6.865","6.865","6.865","6.865","","-0.94%"
"03/26/2021","6.930","6.930","6.930","6.930","","2.67%"
"03/25/2021","6.750","6.750","6.750","6.750","","-1.53%"
"03/24/2021","6.855","6.855","6.855","6.855","","0.00%"
"03/23/2021","6.855","6.855","6.855","6.855","","3.47%"
"03/22/2021","6.625","6.625","6.625","6.625","","3.11%"
"03/19/2021","6.425","6.425","6.425","6.425","","-2.13%"
"03/18/2021","6.565","6.565","6.565","6.565","","-1.28%"
"03/17/2021","6.650","6.650","6.650","6.650","0.02K","1.84%"
"03/16/2021","6.530","6.530","6.530","6.530","","7.45%"
"03/15/2021","6.077","6.077","6.077","6.077","","0.12%"
"03/12/2021","6.070","6.070","6.070","6.070","","0.25%"
"03/11/2021","6.055","6.055","6.055","6.055","","0.92%"
"03/10/2021","6.000","6.000","6.000","6.000","","-0.17%"
"03/09/2021","6.010","6.010","6.010","6.010","","0.17%"
"03/08/2021","6.000","6.000","6.000","6.000","","0.00%"
"03/05/2021","6.000","6.000","6.000","6.000","","0.00%"
"03/04/2021","6.000","6.000","6.000","6.000","","2.13%"
"03/03/2021","5.875","5.875","5.875","5.875","","0.00%"
"03/02/2021","5.875","5.875","5.875","5.875","","-0.84%"
"03/01/2021","5.925","5.925","5.925","5.925","","-4.36%"
"02/26/2021","6.195","6.195","6.195","6.195","","6.72%"
"02/25/2021","5.805","5.805","5.805","5.805","","-3.89%"
"02/24/2021","6.040","6.040","6.040","6.040","","-3.05%"
"02/23/2021","6.230","6.230","6.230","6.230","","-0.40%"
"02/22/2021","6.255","6.255","6.255","6.255","","-2.27%"
"02/19/2021","6.400","6.400","6.400","6.400","","-3.03%"
"02/18/2021","6.600","6.600","6.600","6.600","","4.68%"
"02/17/2021","6.305","6.305","6.305","6.305","","-0.71%"
"02/16/2021","6.350","6.350","6.350","6.350","","-23.16%"
"02/12/2021","8.264","8.264","8.264","8.264","","-0.01%"
"02/11/2021","8.265","8.265","8.265","8.265","","-0.18%"
"02/10/2021","8.280","8.280","8.280","8.280","","-0.30%"
"02/09/2021","8.305","8.305","8.305","8.305","","-1.48%"
"02/08/2021","8.430","8.430","8.430","8.430","","0.54%"
"02/05/2021","8.385","8.385","8.385","8.385","","0.54%"
"02/04/2021","8.340","8.340","8.340","8.340","","-0.30%"
"02/03/2021","8.365","8.365","8.365","8.365","","-0.77%"
"02/02/2021","8.430","8.430","8.430","8.430","","-1.06%"
"02/01/2021","8.520","8.520","8.520","8.520","","-3.95%"
"01/29/2021","8.870","8.870","8.870","8.870","","0.23%"
"01/28/2021","8.850","8.850","8.850","8.850","","2.73%"
"01/27/2021","8.615","8.615","8.615","8.615","","0.64%"
"01/26/2021","8.560","8.560","8.560","8.560","","-0.58%"
"01/25/2021","8.610","8.610","8.610","8.610","","-2.77%"
"01/22/2021","8.855","8.855","8.855","8.855","","4.36%"
"01/21/2021","8.485","8.485","8.485","8.485","","-5.88%"
"01/20/2021","9.015","9.015","9.015","9.015","","5.81%"
"01/19/2021","8.520","8.520","8.520","8.520","","-53.47%"
"01/15/2021","18.309","18.309","18.309","18.309","","-1.41%"
"01/14/2021","18.570","18.570","18.570","18.570","","0.00%"
"01/13/2021","18.570","18.570","18.570","18.570","","-5.74%"
"01/12/2021","19.700","19.700","19.700","19.700","","0.00%"
"01/11/2021","19.700","19.700","19.700","19.700","","14.20%"
"01/08/2021","17.250","17.250","17.250","17.250","","0.00%"
"01/07/2021","17.250","17.250","17.250","17.250","","10.93%"
"01/06/2021","15.550","15.550","15.550","15.550","","2.95%"
"01/05/2021","15.105","15.105","15.105","15.105","","1.17%"
"01/04/2021","14.930","14.930","14.930","14.930","","4.41%"
"12/31/2020","14.300","14.300","14.300","14.300","","11.76%"
"12/30/2020","12.795","12.795","12.795","12.795","","5.74%"
"12/29/2020","12.100","12.100","12.100","12.100","","9.16%"
"12/28/2020","11.085","11.085","11.085","11.085","","0.77%"
"12/24/2020","11.000","11.000","11.000","11.000","","4.51%"
"12/23/2020","10.525","10.525","10.525","10.525","","-2.14%"
"12/22/2020","10.755","10.755","10.755","10.755","","7.01%"
"12/21/2020","10.050","10.050","10.050","10.050","","4.04%"
"12/18/2020","9.660","9.660","9.660","9.660","","-4.50%"
"12/17/2020","10.115","10.115","10.115","10.115","","-3.07%"
"12/16/2020","10.435","10.435","10.435","10.435","","27.68%"
"12/15/2020","8.173","8.173","8.173","8.173","","0.10%"
"12/14/2020","8.165","8.165","8.165","8.165","","1.11%"
"12/11/2020","8.075","8.075","8.075","8.075","","2.02%"
"12/10/2020","7.915","7.915","7.915","7.915","","1.21%"
"12/09/2020","7.820","7.820","7.820","7.820","","1.62%"
"12/08/2020","7.695","7.695","7.695","7.695","","1.25%"
"12/07/2020","7.600","7.600","7.600","7.600","","1.40%"
"12/04/2020","7.495","7.495","7.495","7.495","","-0.07%"
"12/03/2020","7.500","7.500","7.500","7.500","","-0.66%"
"12/02/2020","7.550","7.550","7.550","7.550","","3.07%"
"12/01/2020","7.325","7.325","7.325","7.325","","0.00%"
"11/30/2020","7.325","7.325","7.325","7.325","","2.45%"
"11/27/2020","7.150","7.150","7.150","7.150","","2.88%"
"11/25/2020","6.950","6.950","6.950","6.950","","3.04%"
"11/24/2020","6.745","6.745","6.745","6.745","","2.98%"
"11/23/2020","6.550","6.550","6.550","6.550","","2.75%"
"11/20/2020","6.375","6.375","6.375","6.375","","2.00%"
"11/19/2020","6.250","6.250","6.250","6.250","","-2.80%"
"11/18/2020","6.430","6.430","6.430","6.430","","-2.06%"
"11/17/2020","6.565","6.565","6.565","6.565","","-2.74%"
"11/16/2020","6.750","6.750","6.750","6.750","","-2.16%"
"11/13/2020","6.899","6.899","6.899","6.899","","-0.01%"
"11/12/2020","6.900","6.900","6.900","6.900","","-0.07%"
"11/11/2020","6.905","6.905","6.905","6.905","","0.00%"
"11/10/2020","6.905","6.905","6.905","6.905","","0.00%"
"11/09/2020","6.905","6.905","6.905","6.905","","0.00%"
"11/06/2020","6.905","6.905","6.905","6.905","","0.73%"
"11/05/2020","6.855","6.855","6.855","6.855","","0.00%"
"11/04/2020","6.855","6.855","6.855","6.855","","0.81%"
"11/03/2020","6.800","6.800","6.800","6.800","","-1.66%"
"11/02/2020","6.915","6.915","6.915","6.915","","-1.50%"
"10/30/2020","7.020","7.020","7.020","7.020","","1.37%"
"10/29/2020","6.925","6.925","6.925","6.925","","-0.36%"
"10/28/2020","6.950","6.950","6.950","6.950","","-0.71%"
"10/27/2020","7.000","7.000","7.000","7.000","0.37K","-2.78%"
"10/26/2020","7.200","7.200","7.200","7.200","","-0.69%"
"10/23/2020","7.250","7.250","7.250","7.250","","5.45%"
"10/22/2020","6.875","6.875","6.875","6.875","","2.23%"
"10/21/2020","6.725","6.725","6.725","6.725","0.11K","2.67%"
"10/20/2020","6.550","6.550","6.550","6.550","","0.61%"
"10/19/2020","6.510","6.510","6.510","6.510","","3.09%"
"10/16/2020","6.315","6.315","6.315","6.315","","22.72%"
"10/15/2020","5.146","5.146","5.146","5.146","","0.02%"
"10/14/2020","5.145","5.145","5.145","5.145","","0.00%"
"10/13/2020","5.145","5.145","5.145","5.145","","0.19%"
"10/12/2020","5.135","5.135","5.135","5.135","","0.00%"
"10/09/2020","5.135","5.135","5.135","5.135","","0.59%"
"10/08/2020","5.105","5.105","5.105","5.105","","0.39%"
"10/07/2020","5.085","5.085","5.085","5.085","","0.69%"
"10/06/2020","5.050","5.050","5.050","5.050","","0.00%"
"10/05/2020","5.050","5.050","5.050","5.050","","0.50%"
"10/02/2020","5.025","5.025","5.025","5.025","","-0.20%"
"10/01/2020","5.035","5.035","5.035","5.035","","-0.30%"
"09/30/2020","5.050","5.050","5.050","5.050","","-0.98%"
"09/29/2020","5.100","5.100","5.100","5.100","","0.49%"
"09/28/2020","5.075","5.075","5.075","5.075","","2.01%"
"09/25/2020","4.975","4.975","4.975","4.975","","0.51%"
"09/24/2020","4.950","4.950","4.950","4.950","","0.00%"
"09/23/2020","4.950","4.950","4.950","4.950","","2.38%"
"09/22/2020","4.835","4.835","4.835","4.835","","1.15%"
"09/21/2020","4.780","4.780","4.780","4.780","","-1.34%"
"09/18/2020","4.845","4.845","4.845","4.845","","0.00%"
"09/17/2020","4.845","4.845","4.845","4.845","","-1.02%"
"09/16/2020","4.895","4.895","4.895","4.895","0.10K","13.63%"
"09/15/2020","4.308","4.308","4.308","4.308","","-0.05%"
"09/14/2020","4.310","4.310","4.310","4.310","","0.00%"
"09/11/2020","4.310","4.310","4.310","4.310","","0.00%"
"09/10/2020","4.310","4.310","4.310","4.310","","1.41%"
"09/09/2020","4.250","4.250","4.250","4.250","","-1.62%"
"09/08/2020","4.320","4.320","4.320","4.320","","2.25%"
"09/04/2020","4.225","4.225","4.225","4.225","","-2.65%"
"09/03/2020","4.340","4.340","4.340","4.340","","2.72%"
"09/02/2020","4.225","4.225","4.225","4.225","","-1.74%"
"09/01/2020","4.300","4.300","4.300","4.300","","1.78%"
"08/31/2020","4.225","4.225","4.225","4.225","","0.00%"
"08/28/2020","4.225","4.225","4.225","4.225","","6.29%"
"08/27/2020","3.975","3.975","3.975","3.975","","-3.17%"
"08/26/2020","4.105","4.105","4.105","4.105","","1.99%"
"08/25/2020","4.025","4.025","4.025","4.025","","3.07%"
"08/24/2020","3.905","3.905","3.905","3.905","","5.40%"
"08/21/2020","3.705","3.705","3.705","3.705","","-5.61%"
"08/20/2020","3.925","3.925","3.925","3.925","","-4.03%"
"08/19/2020","4.090","4.090","4.090","4.090","","-3.08%"
"08/18/2020","4.220","4.220","4.220","4.220","","1.08%"
"08/17/2020","4.175","4.175","4.175","4.175","","44.06%"
"08/14/2020","2.898","2.898","2.898","2.898","","0.45%"
"08/13/2020","2.885","2.885","2.885","2.885","","0.17%"
"08/12/2020","2.880","2.880","2.880","2.880","","0.17%"
"08/11/2020","2.875","2.875","2.875","2.875","","1.23%"
"08/10/2020","2.840","2.840","2.840","2.840","","1.97%"
"08/07/2020","2.785","2.785","2.785","2.785","","0.36%"
"08/06/2020","2.775","2.775","2.775","2.775","","1.65%"
"08/05/2020","2.730","2.730","2.730","2.730","","1.68%"
"08/04/2020","2.685","2.685","2.685","2.685","","0.00%"
"08/03/2020","2.685","2.685","2.685","2.685","","4.88%"
"07/31/2020","2.560","2.560","2.560","2.560","","-2.10%"
"07/30/2020","2.615","2.615","2.615","2.615","","-1.69%"
"07/29/2020","2.660","2.660","2.660","2.660","","-1.48%"
"07/28/2020","2.700","2.700","2.700","2.700","","0.56%"
"07/27/2020","2.685","2.685","2.685","2.685","","3.47%"
"07/24/2020","2.595","2.595","2.595","2.595","","0.97%"
"07/23/2020","2.570","2.570","2.570","2.570","","2.80%"
"07/22/2020","2.500","2.500","2.500","2.500","","1.01%"
"07/21/2020","2.475","2.475","2.475","2.475","","1.02%"
"07/20/2020","2.450","2.450","2.450","2.450","","-2.20%"
"07/17/2020","2.505","2.505","2.505","2.505","","0.20%"
"07/16/2020","2.500","2.500","2.500","2.500","","15.53%"
"07/15/2020","2.164","2.164","2.164","2.164","","0.19%"
"07/14/2020","2.160","2.160","2.160","2.160","","0.23%"
"07/13/2020","2.155","2.155","2.155","2.155","","-0.92%"
"07/10/2020","2.175","2.175","2.175","2.175","","0.23%"
"07/09/2020","2.170","2.170","2.170","2.170","","-0.91%"
"07/08/2020","2.190","2.190","2.190","2.190","","-0.23%"
"07/07/2020","2.195","2.195","2.195","2.195","","0.00%"
"07/06/2020","2.195","2.195","2.195","2.195","","-0.23%"
"07/02/2020","2.200","2.200","2.200","2.200","","0.00%"
"07/01/2020","2.200","2.200","2.200","2.200","","2.33%"
"06/30/2020","2.150","2.150","2.150","2.150","","-2.27%"
"06/29/2020","2.200","2.200","2.200","2.200","","0.00%"
"06/26/2020","2.200","2.200","2.200","2.200","","-0.90%"
"06/25/2020","2.220","2.220","2.220","2.220","","-0.89%"
"06/24/2020","2.240","2.240","2.240","2.240","","-2.61%"
"06/23/2020","2.300","2.300","2.300","2.300","","2.22%"
"06/22/2020","2.250","2.250","2.250","2.250","","1.35%"
"06/19/2020","2.220","2.220","2.220","2.220","","0.91%"
"06/18/2020","2.200","2.200","2.200","2.200","","0.00%"
"06/17/2020","2.200","2.200","2.200","2.200","","-2.22%"
"06/16/2020","2.250","2.250","2.250","2.250","","9.06%"
"06/15/2020","2.063","2.063","2.063","2.063","","-0.10%"
"06/12/2020","2.065","2.065","2.065","2.065","","-0.24%"
"06/11/2020","2.070","2.070","2.070","2.070","","0.00%"
"06/10/2020","2.070","2.070","2.070","2.070","","0.49%"
"06/09/2020","2.060","2.060","2.060","2.060","","-0.48%"
"06/08/2020","2.070","2.070","2.070","2.070","","0.00%"
"06/05/2020","2.070","2.070","2.070","2.070","","0.00%"
"06/04/2020","2.070","2.070","2.070","2.070","","-1.43%"
"06/03/2020","2.100","2.100","2.100","2.100","","-0.24%"
"06/02/2020","2.105","2.105","2.105","2.105","","5.25%"
"06/01/2020","2.000","2.000","2.000","2.000","","-3.15%"
"05/29/2020","2.065","2.065","2.065","2.065","","2.23%"
"05/28/2020","2.020","2.020","2.020","2.020","","1.00%"
"05/27/2020","2.000","2.000","2.000","2.000","","-4.76%"
"05/26/2020","2.100","2.100","2.100","2.100","","4.74%"
"05/22/2020","2.005","2.005","2.005","2.005","","-4.30%"
"05/21/2020","2.095","2.095","2.095","2.095","","-4.56%"
"05/20/2020","2.195","2.195","2.195","2.195","","-0.90%"
"05/19/2020","2.215","2.215","2.215","2.215","","-2.85%"
"05/18/2020","2.280","2.280","2.280","2.280","","8.31%"
"05/15/2020","2.105","2.105","2.105","2.105","","-0.24%"
"05/14/2020","2.110","2.110","2.110","2.110","","-0.24%"
"05/13/2020","2.115","2.115","2.115","2.115","","0.00%"
"05/12/2020","2.115","2.115","2.115","2.115","","3.68%"
"05/11/2020","2.040","2.040","2.040","2.040","","0.49%"
